,journee,journee_nom,classement,nb_pts,equipe,nb_matchs_joues,victoire,nul,defaite,bonus,pts_marques,pts_pris,ga
1242,9,TOP 14 2012-2013 - 9ème journée,9,20,Biarritz,9,4,0,5,4,170,166,4
1243,9,TOP 14 2012-2013 - 9ème journée,10,19,Paris,9,4,1,4,1,214,220,
1244,9,TOP 14 2012-2013 - 9ème journée,11,15,Bordeaux-Bègles,9,3,0,6,3,182,221,
1245,9,TOP 14 2012-2013 - 9ème journée,12,15,Bayonne,9,3,0,6,3,130,223,
1246,9,TOP 14 2012-2013 - 9ème journée,13,14,Agen,9,3,0,6,2,176,259,
1247,9,TOP 14 2012-2013 - 9ème journée,14,2,Mont-de-Marsan,9,0,0,9,2,122,257,
1248,10,TOP 14 2012-2013 - 10ème journée,1,41,Toulon,10,9,0,1,5,308,160,148
1249,10,TOP 14 2012-2013 - 10ème journée,2,36,Clermont,10,8,0,2,4,223,152,71
1250,10,TOP 14 2012-2013 - 10ème journée,3,34,Toulouse,10,7,0,3,6,316,201,115
1251,10,TOP 14 2012-2013 - 10ème journée,4,32,Montpellier,10,7,0,3,4,207,175,32
1252,10,TOP 14 2012-2013 - 10ème journée,5,28,Castres,10,6,1,3,2,231,194,37
1253,10,TOP 14 2012-2013 - 10ème journée,6,26,Grenoble,10,6,0,4,2,261,233,28
1254,10,TOP 14 2012-2013 - 10ème journée,7,21,Perpignan,10,4,0,6,5,235,252,
1255,10,TOP 14 2012-2013 - 10ème journée,8,20,Racing 92,10,4,0,6,4,164,185,
1256,10,TOP 14 2012-2013 - 10ème journée,9,20,Biarritz,10,4,0,6,4,191,200,
1257,10,TOP 14 2012-2013 - 10ème journée,10,20,Paris,10,4,1,5,2,233,244,
1258,10,TOP 14 2012-2013 - 10ème journée,11,19,Bayonne,10,4,0,6,3,152,234,
1259,10,TOP 14 2012-2013 - 10ème journée,12,15,Agen,10,3,0,7,3,187,277,
1260,10,TOP 14 2012-2013 - 10ème journée,13,15,Bordeaux-Bègles,10,3,0,7,3,193,243,
1261,10,TOP 14 2012-2013 - 10ème journée,14,2,Mont-de-Marsan,10,0,0,10,2,138,289,
1262,11,TOP 14 2012-2013 - 11ème journée,1,42,Toulon,11,9,0,2,6,329,184,145
1263,11,TOP 14 2012-2013 - 11ème journée,2,40,Clermont,11,9,0,2,4,247,173,74
1264,11,TOP 14 2012-2013 - 11ème journée,3,38,Toulouse,11,8,0,3,6,343,210,133
1265,11,TOP 14 2012-2013 - 11ème journée,4,32,Montpellier,11,7,0,4,4,216,202,14
1266,11,TOP 14 2012-2013 - 11ème journée,5,32,Castres,11,7,1,3,2,247,207,40
1267,11,TOP 14 2012-2013 - 11ème journée,6,30,Grenoble,11,7,0,4,2,270,239,31
1268,11,TOP 14 2012-2013 - 11ème journée,7,24,Biarritz,11,5,0,6,4,206,203,3
1269,11,TOP 14 2012-2013 - 11ème journée,8,24,Paris,11,5,1,5,2,253,257,
