season|day_url|day|classement|nb_pts|equipe|nb_matchs_joues|victoire|nul|defaite|bonus|pts_marques|pts_pris|ga
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18553|17|5.0|49.0|Montpellier Hérault Rugby|17.0|11.0|0.0|6.0|5.0|461.0|392.0|69.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18553|17|6.0|46.0|Stade Toulousain|17.0|9.0|1.0|7.0|8.0|444.0|288.0|156.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18553|17|7.0|39.0|Castres Olympique|17.0|8.0|0.0|9.0|7.0|359.0|353.0|6.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18553|17|8.0|39.0|Brive|17.0|8.0|1.0|8.0|5.0|327.0|334.0|7.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18553|17|9.0|36.0|FC Grenoble Rugby|17.0|8.0|0.0|9.0|4.0|429.0|467.0|38.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18553|17|10.0|35.0|Stade Rochelais|17.0|7.0|0.0|10.0|7.0|358.0|387.0|29.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18553|17|11.0|32.0|Section Paloise|17.0|7.0|1.0|9.0|2.0|269.0|429.0|160.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18553|17|12.0|31.0|Stade Français Paris|17.0|7.0|0.0|10.0|3.0|340.0|374.0|34.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18553|17|13.0|18.0|Oyonnax|17.0|4.0|0.0|13.0|2.0|299.0|575.0|276.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18553|17|14.0|16.0|SU Agen|17.0|3.0|0.0|14.0|4.0|350.0|510.0|160.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18555|18|1.0|61.0|ASM Clermont|18.0|12.0|1.0|5.0|11.0|514.0|308.0|206.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18555|18|2.0|59.0|Racing 92|18.0|13.0|1.0|4.0|5.0|397.0|362.0|35.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18555|18|3.0|56.0|RC Toulon|18.0|11.0|0.0|7.0|12.0|556.0|327.0|229.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18555|18|4.0|54.0|Montpellier Hérault Rugby|18.0|12.0|0.0|6.0|6.0|492.0|402.0|90.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18555|18|5.0|52.0|Union Bordeaux-Bègles|18.0|11.0|2.0|5.0|4.0|390.0|320.0|70.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18555|18|6.0|48.0|Stade Toulousain|18.0|9.0|2.0|7.0|8.0|457.0|301.0|156.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18555|18|7.0|44.0|Castres Olympique|18.0|9.0|0.0|9.0|8.0|409.0|359.0|50.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18555|18|8.0|40.0|Stade Rochelais|18.0|8.0|0.0|10.0|8.0|393.0|403.0|10.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18555|18|9.0|39.0|Brive|18.0|8.0|1.0|9.0|5.0|333.0|359.0|26.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18555|18|10.0|36.0|FC Grenoble Rugby|18.0|8.0|0.0|10.0|4.0|437.0|505.0|68.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18555|18|11.0|32.0|Section Paloise|18.0|7.0|1.0|10.0|2.0|285.0|464.0|179.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18555|18|12.0|31.0|Stade Français Paris|18.0|7.0|0.0|11.0|3.0|356.0|408.0|52.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18555|18|13.0|18.0|Oyonnax|18.0|4.0|0.0|14.0|2.0|309.0|606.0|297.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18555|18|14.0|16.0|SU Agen|18.0|3.0|0.0|15.0|4.0|356.0|560.0|204.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18557|19|1.0|65.0|ASM Clermont|19.0|13.0|1.0|5.0|11.0|538.0|327.0|211.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18557|19|2.0|60.0|Racing 92|19.0|13.0|1.0|5.0|6.0|417.0|383.0|34.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18557|19|3.0|60.0|RC Toulon|19.0|12.0|0.0|7.0|12.0|577.0|347.0|230.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18557|19|4.0|59.0|Montpellier Hérault Rugby|19.0|13.0|0.0|6.0|7.0|537.0|423.0|114.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18557|19|5.0|53.0|Union Bordeaux-Bègles|19.0|11.0|2.0|6.0|5.0|409.0|344.0|65.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18557|19|6.0|53.0|Stade Toulousain|19.0|10.0|2.0|7.0|9.0|493.0|304.0|189.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18557|19|7.0|45.0|Castres Olympique|19.0|9.0|0.0|10.0|9.0|431.0|382.0|49.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18557|19|8.0|43.0|Brive|19.0|9.0|1.0|9.0|5.0|356.0|381.0|25.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18557|19|9.0|41.0|FC Grenoble Rugby|19.0|9.0|0.0|10.0|5.0|476.0|528.0|52.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18557|19|10.0|40.0|Stade Rochelais|19.0|8.0|0.0|11.0|8.0|416.0|442.0|26.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18557|19|11.0|37.0|Section Paloise|19.0|8.0|1.0|10.0|3.0|310.0|470.0|160.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18557|19|12.0|31.0|Stade Français Paris|19.0|7.0|0.0|12.0|3.0|359.0|444.0|85.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18557|19|13.0|18.0|Oyonnax|19.0|4.0|0.0|15.0|2.0|315.0|631.0|316.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18557|19|14.0|16.0|SU Agen|19.0|3.0|0.0|16.0|4.0|377.0|605.0|228.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18559|20|1.0|69.0|ASM Clermont|20.0|14.0|1.0|5.0|11.0|557.0|345.0|212.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18559|20|2.0|64.0|Racing 92|20.0|14.0|1.0|5.0|6.0|445.0|403.0|42.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18559|20|3.0|63.0|Montpellier Hérault Rugby|20.0|14.0|0.0|6.0|7.0|556.0|426.0|130.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18559|20|4.0|61.0|RC Toulon|20.0|12.0|0.0|8.0|13.0|595.0|366.0|229.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18559|20|5.0|53.0|Union Bordeaux-Bègles|20.0|11.0|2.0|7.0|5.0|429.0|372.0|57.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18559|20|6.0|53.0|Stade Toulousain|20.0|10.0|2.0|8.0|9.0|502.0|319.0|183.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18559|20|7.0|49.0|Castres Olympique|20.0|10.0|0.0|10.0|9.0|446.0|391.0|55.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18559|20|8.0|45.0|FC Grenoble Rugby|20.0|10.0|0.0|10.0|5.0|503.0|548.0|45.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18559|20|9.0|44.0|Stade Rochelais|20.0|9.0|0.0|11.0|8.0|437.0|460.0|23.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18559|20|10.0|43.0|Brive|20.0|9.0|1.0|10.0|5.0|359.0|400.0|41.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18559|20|11.0|41.0|Section Paloise|20.0|9.0|1.0|10.0|3.0|343.0|496.0|153.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18559|20|12.0|32.0|Stade Français Paris|20.0|7.0|0.0|13.0|4.0|377.0|465.0|88.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18559|20|13.0|18.0|Oyonnax|20.0|4.0|0.0|16.0|2.0|335.0|658.0|323.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18559|20|14.0|16.0|SU Agen|20.0|3.0|0.0|17.0|4.0|403.0|638.0|235.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18561|21|1.0|74.0|ASM Clermont|21.0|15.0|1.0|5.0|12.0|595.0|355.0|240.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18561|21|2.0|67.0|Montpellier Hérault Rugby|21.0|15.0|0.0|6.0|7.0|582.0|446.0|136.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18561|21|3.0|66.0|RC Toulon|21.0|13.0|0.0|8.0|14.0|620.0|375.0|245.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18561|21|4.0|64.0|Racing 92|21.0|14.0|1.0|6.0|6.0|448.0|417.0|31.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18561|21|5.0|57.0|Stade Toulousain|21.0|11.0|2.0|8.0|9.0|516.0|322.0|194.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18561|21|6.0|53.0|Castres Olympique|21.0|11.0|0.0|10.0|9.0|479.0|419.0|60.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18561|21|7.0|53.0|Union Bordeaux-Bègles|21.0|11.0|2.0|8.0|5.0|444.0|394.0|50.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18561|21|8.0|48.0|Brive|21.0|10.0|1.0|10.0|6.0|390.0|413.0|23.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18561|21|9.0|48.0|Stade Rochelais|21.0|10.0|0.0|11.0|8.0|459.0|475.0|16.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18561|21|10.0|46.0|FC Grenoble Rugby|21.0|10.0|0.0|11.0|6.0|531.0|581.0|50.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18561|21|11.0|41.0|Section Paloise|21.0|9.0|1.0|11.0|3.0|352.0|521.0|169.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18561|21|12.0|32.0|Stade Français Paris|21.0|7.0|0.0|14.0|4.0|397.0|491.0|94.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18561|21|13.0|18.0|Oyonnax|21.0|4.0|0.0|17.0|2.0|348.0|689.0|341.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18561|21|14.0|16.0|SU Agen|21.0|3.0|0.0|18.0|4.0|413.0|676.0|263.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18563|22|1.0|74.0|ASM Clermont|22.0|15.0|1.0|6.0|12.0|615.0|381.0|234.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18563|22|2.0|72.0|Montpellier Hérault Rugby|22.0|16.0|0.0|6.0|8.0|633.0|456.0|177.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18563|22|3.0|68.0|Racing 92|22.0|15.0|1.0|6.0|6.0|474.0|437.0|37.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18563|22|4.0|67.0|RC Toulon|22.0|13.0|0.0|9.0|15.0|630.0|387.0|243.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18563|22|5.0|61.0|Stade Toulousain|22.0|12.0|2.0|8.0|9.0|528.0|332.0|196.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18563|22|6.0|58.0|Castres Olympique|22.0|12.0|0.0|10.0|10.0|516.0|425.0|91.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18563|22|7.0|57.0|Union Bordeaux-Bègles|22.0|12.0|2.0|8.0|5.0|479.0|419.0|60.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18563|22|8.0|49.0|Stade Rochelais|22.0|10.0|0.0|12.0|9.0|475.0|492.0|17.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18563|22|9.0|48.0|Brive|22.0|10.0|1.0|11.0|6.0|409.0|450.0|41.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18563|22|10.0|46.0|FC Grenoble Rugby|22.0|10.0|0.0|12.0|6.0|541.0|632.0|91.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18563|22|11.0|41.0|Section Paloise|22.0|9.0|1.0|12.0|3.0|358.0|558.0|200.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18563|22|12.0|32.0|Stade Français Paris|22.0|7.0|0.0|15.0|4.0|422.0|526.0|104.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18563|22|13.0|22.0|Oyonnax|22.0|5.0|0.0|17.0|2.0|365.0|705.0|340.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18563|22|14.0|21.0|SU Agen|22.0|4.0|0.0|18.0|5.0|450.0|695.0|245.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18565|23|1.0|78.0|ASM Clermont|23.0|16.0|1.0|6.0|12.0|631.0|391.0|240.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18565|23|2.0|72.0|Montpellier Hérault Rugby|23.0|16.0|0.0|7.0|8.0|643.0|492.0|151.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18565|23|3.0|71.0|RC Toulon|23.0|14.0|0.0|9.0|15.0|647.0|394.0|253.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18565|23|4.0|68.0|Racing 92|23.0|15.0|1.0|7.0|6.0|501.0|470.0|31.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18565|23|5.0|66.0|Stade Toulousain|23.0|13.0|2.0|8.0|10.0|580.0|351.0|229.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18565|23|6.0|61.0|Union Bordeaux-Bègles|23.0|13.0|2.0|8.0|5.0|499.0|433.0|66.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18565|23|7.0|58.0|Castres Olympique|23.0|12.0|0.0|11.0|10.0|523.0|442.0|81.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18565|23|8.0|54.0|Stade Rochelais|23.0|11.0|0.0|12.0|10.0|511.0|502.0|9.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18565|23|9.0|52.0|Brive|23.0|11.0|1.0|11.0|6.0|442.0|477.0|35.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18565|23|10.0|46.0|FC Grenoble Rugby|23.0|10.0|0.0|13.0|6.0|555.0|652.0|97.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18565|23|11.0|41.0|Section Paloise|23.0|9.0|1.0|13.0|3.0|368.0|574.0|206.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18565|23|12.0|37.0|Stade Français Paris|23.0|8.0|0.0|15.0|5.0|491.0|534.0|43.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18565|23|13.0|22.0|Oyonnax|23.0|5.0|0.0|18.0|2.0|373.0|774.0|401.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18565|23|14.0|21.0|SU Agen|23.0|4.0|0.0|19.0|5.0|469.0|747.0|278.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18567|24|1.0|82.0|ASM Clermont|24.0|17.0|1.0|6.0|12.0|667.0|401.0|266.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18567|24|2.0|76.0|RC Toulon|24.0|15.0|0.0|9.0|16.0|699.0|407.0|292.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18567|24|3.0|76.0|Montpellier Hérault Rugby|24.0|17.0|0.0|7.0|8.0|662.0|508.0|154.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18567|24|4.0|73.0|Racing 92|24.0|16.0|1.0|7.0|7.0|544.0|483.0|61.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18567|24|5.0|70.0|Stade Toulousain|24.0|14.0|2.0|8.0|10.0|605.0|368.0|237.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18567|24|6.0|63.0|Castres Olympique|24.0|13.0|0.0|11.0|11.0|590.0|462.0|128.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18567|24|7.0|62.0|Union Bordeaux-Bègles|24.0|13.0|2.0|9.0|6.0|515.0|452.0|63.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18567|24|8.0|57.0|Brive|24.0|12.0|1.0|11.0|7.0|487.0|501.0|14.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18567|24|9.0|54.0|Stade Rochelais|24.0|11.0|0.0|13.0|10.0|531.0|569.0|38.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18567|24|10.0|46.0|FC Grenoble Rugby|24.0|10.0|0.0|14.0|6.0|579.0|697.0|118.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18567|24|11.0|41.0|Section Paloise|24.0|9.0|1.0|14.0|3.0|381.0|617.0|236.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18567|24|12.0|37.0|Stade Français Paris|24.0|8.0|0.0|16.0|5.0|501.0|570.0|69.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18567|24|13.0|22.0|Oyonnax|24.0|5.0|0.0|19.0|2.0|390.0|799.0|409.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18567|24|14.0|21.0|SU Agen|24.0|4.0|0.0|20.0|5.0|482.0|799.0|317.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18569|25|1.0|83.0|ASM Clermont|25.0|17.0|1.0|7.0|13.0|678.0|423.0|255.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18569|25|2.0|81.0|Montpellier Hérault Rugby|25.0|18.0|0.0|7.0|9.0|698.0|529.0|169.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18569|25|3.0|77.0|RC Toulon|25.0|15.0|0.0|10.0|17.0|720.0|443.0|277.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18569|25|4.0|77.0|Racing 92|25.0|17.0|1.0|7.0|7.0|574.0|497.0|77.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18569|25|5.0|74.0|Stade Toulousain|25.0|15.0|2.0|8.0|10.0|627.0|379.0|248.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18569|25|6.0|67.0|Castres Olympique|25.0|14.0|0.0|11.0|11.0|615.0|482.0|133.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18569|25|7.0|67.0|Union Bordeaux-Bègles|25.0|14.0|2.0|9.0|7.0|549.0|459.0|90.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18569|25|8.0|57.0|Brive|25.0|12.0|1.0|12.0|7.0|494.0|535.0|41.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18569|25|9.0|54.0|Stade Rochelais|25.0|11.0|0.0|14.0|10.0|545.0|599.0|54.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18569|25|10.0|47.0|FC Grenoble Rugby|25.0|10.0|0.0|15.0|7.0|591.0|726.0|135.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18569|25|11.0|46.0|Section Paloise|25.0|10.0|1.0|14.0|4.0|410.0|629.0|219.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18569|25|12.0|41.0|Stade Français Paris|25.0|9.0|0.0|16.0|5.0|529.0|596.0|67.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18569|25|13.0|23.0|Oyonnax|25.0|5.0|0.0|20.0|3.0|410.0|824.0|414.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18569|25|14.0|22.0|SU Agen|25.0|4.0|0.0|21.0|6.0|508.0|827.0|319.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18571|26|1.0|88.0|ASM Clermont|26.0|18.0|1.0|7.0|14.0|735.0|431.0|304.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18571|26|2.0|82.0|RC Toulon|26.0|16.0|0.0|10.0|18.0|764.0|446.0|318.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18571|26|3.0|81.0|Montpellier Hérault Rugby|26.0|18.0|0.0|8.0|9.0|723.0|569.0|154.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18571|26|4.0|81.0|Racing 92|26.0|18.0|1.0|7.0|7.0|614.0|522.0|92.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18571|26|5.0|79.0|Stade Toulousain|26.0|16.0|2.0|8.0|11.0|680.0|393.0|287.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18571|26|6.0|71.0|Castres Olympique|26.0|15.0|0.0|11.0|11.0|650.0|496.0|154.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18571|26|7.0|67.0|Union Bordeaux-Bègles|26.0|14.0|2.0|10.0|7.0|552.0|503.0|49.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18571|26|8.0|62.0|Brive|26.0|13.0|1.0|12.0|8.0|540.0|545.0|5.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18571|26|9.0|54.0|Stade Rochelais|26.0|11.0|0.0|15.0|10.0|553.0|656.0|103.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18571|26|10.0|47.0|FC Grenoble Rugby|26.0|10.0|0.0|16.0|7.0|605.0|779.0|174.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18571|26|11.0|46.0|Section Paloise|26.0|10.0|1.0|15.0|4.0|420.0|675.0|255.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18571|26|12.0|41.0|Stade Français Paris|26.0|9.0|0.0|17.0|5.0|543.0|631.0|88.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18571|26|13.0|26.0|SU Agen|26.0|5.0|0.0|21.0|6.0|531.0|846.0|315.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18571|26|14.0|24.0|Oyonnax|26.0|5.0|0.0|21.0|4.0|429.0|847.0|418.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18573|Barrages|1.0|88.0|ASM Clermont|26.0|18.0|1.0|7.0|14.0|735.0|431.0|304.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18573|Barrages|2.0|82.0|RC Toulon|26.0|16.0|0.0|10.0|18.0|764.0|446.0|318.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18573|Barrages|3.0|81.0|Montpellier Hérault Rugby|26.0|18.0|0.0|8.0|9.0|723.0|569.0|154.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18573|Barrages|4.0|81.0|Racing 92|26.0|18.0|1.0|7.0|7.0|614.0|522.0|92.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18573|Barrages|5.0|79.0|Stade Toulousain|26.0|16.0|2.0|8.0|11.0|680.0|393.0|287.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18573|Barrages|6.0|71.0|Castres Olympique|26.0|15.0|0.0|11.0|11.0|650.0|496.0|154.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18573|Barrages|7.0|67.0|Union Bordeaux-Bègles|26.0|14.0|2.0|10.0|7.0|552.0|503.0|49.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18573|Barrages|8.0|62.0|Brive|26.0|13.0|1.0|12.0|8.0|540.0|545.0|5.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18573|Barrages|9.0|54.0|Stade Rochelais|26.0|11.0|0.0|15.0|10.0|553.0|656.0|103.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18573|Barrages|10.0|47.0|FC Grenoble Rugby|26.0|10.0|0.0|16.0|7.0|605.0|779.0|174.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18573|Barrages|11.0|46.0|Section Paloise|26.0|10.0|1.0|15.0|4.0|420.0|675.0|255.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18573|Barrages|12.0|41.0|Stade Français Paris|26.0|9.0|0.0|17.0|5.0|543.0|631.0|88.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18573|Barrages|13.0|26.0|SU Agen|26.0|5.0|0.0|21.0|6.0|531.0|846.0|315.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18573|Barrages|14.0|24.0|Oyonnax|26.0|5.0|0.0|21.0|4.0|429.0|847.0|418.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18575|Demi-finales|1.0|88.0|ASM Clermont|26.0|18.0|1.0|7.0|14.0|735.0|431.0|304.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18575|Demi-finales|2.0|82.0|RC Toulon|26.0|16.0|0.0|10.0|18.0|764.0|446.0|318.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18575|Demi-finales|3.0|81.0|Montpellier Hérault Rugby|26.0|18.0|0.0|8.0|9.0|723.0|569.0|154.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18575|Demi-finales|4.0|81.0|Racing 92|26.0|18.0|1.0|7.0|7.0|614.0|522.0|92.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18575|Demi-finales|5.0|79.0|Stade Toulousain|26.0|16.0|2.0|8.0|11.0|680.0|393.0|287.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18575|Demi-finales|6.0|71.0|Castres Olympique|26.0|15.0|0.0|11.0|11.0|650.0|496.0|154.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18575|Demi-finales|7.0|67.0|Union Bordeaux-Bègles|26.0|14.0|2.0|10.0|7.0|552.0|503.0|49.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18575|Demi-finales|8.0|62.0|Brive|26.0|13.0|1.0|12.0|8.0|540.0|545.0|5.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18575|Demi-finales|9.0|54.0|Stade Rochelais|26.0|11.0|0.0|15.0|10.0|553.0|656.0|103.0
