|season_url|day_url|season_id|season_day|date|team_dom|team_ext|score_dom|score_ext|bonus_dom|bonus_ext|day_of_week|day_of_month|month|label|classement_dom|nb_pts_dom|nb_matchs_joues_dom|victoire_dom|nul_dom|defaite_dom|nb_bonus_dom|pts_marques_dom|pts_pris_dom|ga_dom|classement_ext|nb_pts_ext|nb_matchs_joues_ext|victoire_ext|nul_ext|defaite_ext|nb_bonus_ext|pts_marques_ext|pts_pris_ext|ga_ext
324|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9030|2010-2011|16|Samedi 08 Janvier|Racing 92|RC Toulon|15|12|0|Bd|Samedi|08|janvier|True|3.0|45.0|15.0|9.0|2.0|4.0|5.0|367.0|294.0|73.0|5.0|40.0|15.0|9.0|0.0|6.0|4.0|332.0|294.0|38.0
325|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9030|2010-2011|16|Samedi 08 Janvier|Bourgoin|Stade Rochelais|14|44|0|Bo|Samedi|08|janvier|False|14.0|5.0|15.0|2.0|0.0|13.0|2.0|225.0|439.0||13.0|21.0|15.0|4.0|1.0|10.0|3.0|259.0|392.0|
326|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9030|2010-2011|16|Samedi 08 Janvier|Biarritz|SU Agen|65|22|Bo|0|Samedi|08|janvier|True|7.0|39.0|15.0|8.0|1.0|6.0|5.0|314.0|301.0|13.0|11.0|24.0|15.0|5.0|1.0|9.0|2.0|257.0|399.0|
327|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9030|2010-2011|16|Samedi 08 Janvier|Stade Français Paris|Stade Toulousain|31|3|Bo|0|Samedi|08|janvier|True|9.0|35.0|15.0|7.0|1.0|7.0|5.0|366.0|324.0|42.0|1.0|51.0|15.0|10.0|1.0|4.0|9.0|448.0|272.0|176.0
328|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9030|2010-2011|16|Samedi 08 Janvier|Bayonne|Castres Olympique|25|22|0|Bd|Samedi|08|janvier|True|8.0|36.0|15.0|8.0|0.0|7.0|4.0|295.0|289.0|6.0|6.0|40.0|15.0|8.0|1.0|6.0|6.0|350.0|292.0|58.0
329|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9030|2010-2011|16|Samedi 08 Janvier|Brive|ASM Clermont|29|22|0|0|Samedi|08|janvier|True|12.0|22.0|15.0|3.0|2.0|10.0|6.0|237.0|331.0||4.0|43.0|15.0|9.0|0.0|6.0|7.0|358.0|242.0|116.0
330|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9031|2010-2011|17||Castres Olympique|Stade Français Paris|34|12|Bo|0||||True|7.0|41.0|16.0|8.0|1.0|7.0|7.0|372.0|317.0|55.0|9.0|40.0|16.0|8.0|1.0|7.0|6.0|397.0|327.0|70.0
331|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9031|2010-2011|17||ASM Clermont|Racing 92|31|15|Bo|0||||True|5.0|44.0|16.0|9.0|0.0|7.0|8.0|380.0|271.0|109.0|2.0|49.0|16.0|10.0|2.0|4.0|5.0|382.0|306.0|76.0
332|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9031|2010-2011|17||Brive|Bayonne|18|26|0|0||||False|12.0|26.0|16.0|4.0|2.0|10.0|6.0|266.0|353.0||8.0|40.0|16.0|9.0|0.0|7.0|4.0|320.0|311.0|9.0
333|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9031|2010-2011|17||SU Agen|Bourgoin|26|9|0|0||||True|13.0|24.0|16.0|5.0|1.0|10.0|2.0|279.0|464.0||14.0|5.0|16.0|2.0|0.0|14.0|2.0|239.0|483.0|
334|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9031|2010-2011|17||Stade Toulousain|Montpellier Hérault Rugby|29|9|Bo|0||||True|1.0|51.0|16.0|10.0|1.0|5.0|9.0|451.0|303.0|148.0|3.0|47.0|16.0|10.0|1.0|5.0|5.0|358.0|272.0|86.0
335|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9031|2010-2011|17||RC Toulon|Stade Rochelais|12|9|0|Bd||||True|6.0|41.0|16.0|9.0|0.0|7.0|5.0|344.0|309.0|35.0|11.0|26.0|16.0|5.0|1.0|10.0|4.0|303.0|406.0|
336|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9031|2010-2011|17||Biarritz|USA Perpignan|23|21|0|Bd||||True|4.0|44.0|16.0|9.0|1.0|6.0|6.0|379.0|323.0|56.0|10.0|35.0|16.0|7.0|3.0|6.0|1.0|305.0|330.0|
337|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9032|2010-2011|18|Samedi 12 Février|USA Perpignan|SU Agen|31|18|Bo|0|Samedi|12|fevrier|True|10.0|36.0|17.0|7.0|3.0|7.0|2.0|326.0|353.0||11.0|28.0|17.0|6.0|1.0|10.0|2.0|305.0|473.0|
338|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9032|2010-2011|18|Samedi 12 Février|Racing 92|Castres Olympique|20|13|0|0|Samedi|12|fevrier|True|3.0|49.0|17.0|10.0|2.0|5.0|5.0|397.0|337.0|60.0|6.0|46.0|17.0|9.0|1.0|7.0|8.0|406.0|329.0|77.0
339|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9032|2010-2011|18|Samedi 12 Février|RC Toulon|Brive|22|16|0|0|Samedi|12|fevrier|True|7.0|45.0|17.0|10.0|0.0|7.0|5.0|356.0|318.0|38.0|13.0|26.0|17.0|4.0|2.0|11.0|6.0|284.0|379.0|
340|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9032|2010-2011|18|Samedi 12 Février|Stade Français Paris|Biarritz|31|18|0|0|Samedi|12|fevrier|True|9.0|40.0|17.0|8.0|1.0|8.0|6.0|409.0|361.0|48.0|4.0|48.0|17.0|10.0|1.0|6.0|6.0|402.0|344.0|58.0
341|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9032|2010-2011|18|Samedi 12 Février|Stade Rochelais|Stade Toulousain|19|22|Bd|0|Samedi|12|fevrier|False|12.0|27.0|17.0|5.0|1.0|11.0|5.0|312.0|418.0||1.0|56.0|17.0|11.0|1.0|5.0|10.0|480.0|312.0|168.0
342|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9032|2010-2011|18|Samedi 12 Février|Bayonne|Bourgoin|24|7|0|0|Samedi|12|fevrier|True|8.0|44.0|17.0|10.0|0.0|7.0|4.0|346.0|329.0|17.0|14.0|5.0|17.0|2.0|0.0|15.0|2.0|248.0|509.0|
343|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9032|2010-2011|18|Samedi 12 Février|Montpellier Hérault Rugby|ASM Clermont|29|9|Bo|0|Samedi|12|fevrier|True|5.0|47.0|17.0|10.0|1.0|6.0|5.0|367.0|301.0|66.0|2.0|49.0|17.0|10.0|0.0|7.0|9.0|411.0|286.0|125.0
344|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9033|2010-2011|19|Samedi 19 Février|Bourgoin|USA Perpignan|15|32|0|0|Samedi|19|fevrier|False|14.0|5.0|18.0|2.0|0.0|16.0|2.0|255.0|533.0||10.0|41.0|18.0|8.0|3.0|7.0|3.0|357.0|371.0|
345|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9033|2010-2011|19|Samedi 19 Février|Stade Rochelais|Racing 92|24|32|0|0|Samedi|19|fevrier|False|12.0|28.0|18.0|5.0|1.0|12.0|6.0|331.0|440.0||2.0|53.0|18.0|11.0|2.0|5.0|5.0|417.0|350.0|67.0
346|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9033|2010-2011|19|Samedi 19 Février|SU Agen|RC Toulon|23|13|0|0|Samedi|19|fevrier|True|11.0|28.0|18.0|6.0|1.0|11.0|2.0|323.0|504.0||4.0|49.0|18.0|11.0|0.0|7.0|5.0|378.0|334.0|44.0
347|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9033|2010-2011|19|Samedi 19 Février|Stade Toulousain|Biarritz|23|19|0|Bd|Samedi|19|fevrier|True|1.0|60.0|18.0|12.0|1.0|5.0|10.0|502.0|331.0|171.0|6.0|48.0|18.0|10.0|1.0|7.0|6.0|420.0|375.0|45.0
348|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9033|2010-2011|19|Samedi 19 Février|Castres Olympique|Montpellier Hérault Rugby|43|29|0|0|Samedi|19|fevrier|True|8.0|47.0|18.0|9.0|1.0|8.0|9.0|419.0|349.0|70.0|3.0|52.0|18.0|11.0|1.0|6.0|6.0|396.0|310.0|86.0
349|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9033|2010-2011|19|Samedi 19 Février|Brive|Stade Français Paris|26|10|0|0|Samedi|19|fevrier|True|13.0|27.0|18.0|4.0|2.0|12.0|7.0|300.0|401.0||9.0|44.0|18.0|9.0|1.0|8.0|6.0|440.0|379.0|61.0
350|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9033|2010-2011|19|Samedi 19 Février|ASM Clermont|Bayonne|24|19|0|Bd|Samedi|19|fevrier|True|5.0|49.0|18.0|10.0|0.0|8.0|9.0|420.0|315.0|105.0|7.0|48.0|18.0|11.0|0.0|7.0|4.0|370.0|336.0|34.0
351|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9034|2010-2011|20|Samedi 05 Mars|Stade Français Paris|USA Perpignan|9|21|0|0|Samedi|05|mars|False|10.0|44.0|19.0|9.0|1.0|9.0|6.0|450.0|405.0|45.0|9.0|45.0|19.0|9.0|3.0|7.0|3.0|389.0|386.0|3.0
352|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9034|2010-2011|20|Samedi 05 Mars|Bourgoin|Racing 92|19|38|0|Bo|Samedi|05|mars|False|14.0|5.0|19.0|2.0|0.0|17.0|2.0|270.0|565.0||2.0|57.0|19.0|12.0|2.0|5.0|5.0|449.0|374.0|75.0
353|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9034|2010-2011|20|Samedi 05 Mars|Montpellier Hérault Rugby|SU Agen|25|24|0|Bd|Samedi|05|mars|True|4.0|52.0|19.0|11.0|1.0|7.0|6.0|425.0|353.0|72.0|11.0|32.0|19.0|7.0|1.0|11.0|2.0|346.0|517.0|
354|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9034|2010-2011|20|Samedi 05 Mars|Biarritz|Stade Rochelais|32|30|0|Bd|Samedi|05|mars|True|8.0|49.0|19.0|10.0|1.0|8.0|7.0|439.0|398.0|41.0|13.0|28.0|19.0|5.0|1.0|13.0|6.0|355.0|472.0|
355|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9034|2010-2011|20|Samedi 05 Mars|Brive|Castres Olympique|12|20|0|0|Samedi|05|mars|False|12.0|31.0|19.0|5.0|2.0|12.0|7.0|326.0|411.0||5.0|51.0|19.0|10.0|1.0|8.0|9.0|462.0|378.0|84.0
356|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9034|2010-2011|20|Samedi 05 Mars|Bayonne|Stade Toulousain|19|13|0|0|Samedi|05|mars|True|6.0|49.0|19.0|11.0|0.0|8.0|5.0|389.0|360.0|29.0|1.0|64.0|19.0|13.0|1.0|5.0|10.0|525.0|350.0|175.0
357|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9034|2010-2011|20|Samedi 05 Mars|ASM Clermont|RC Toulon|19|12|0|0|Samedi|05|mars|True|3.0|53.0|19.0|11.0|0.0|8.0|9.0|444.0|334.0|110.0|7.0|49.0|19.0|11.0|0.0|8.0|5.0|391.0|357.0|34.0
358|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9035|2010-2011|21|Samedi 12 Mars|USA Perpignan|Bayonne|25|19|0|0|Samedi|12|mars|True|9.0|49.0|20.0|10.0|3.0|7.0|3.0|410.0|395.0|15.0|7.0|53.0|20.0|12.0|0.0|8.0|5.0|408.0|373.0|35.0
359|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9035|2010-2011|21|Samedi 12 Mars|Biarritz|Racing 92|36|32|0|Bd|Samedi|12|mars|True|6.0|53.0|20.0|11.0|1.0|8.0|7.0|471.0|428.0|43.0|2.0|62.0|20.0|13.0|2.0|5.0|6.0|487.0|393.0|94.0
360|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9035|2010-2011|21|Samedi 12 Mars|Stade Français Paris|SU Agen|22|18|0|Bd|Samedi|12|mars|True|10.0|44.0|20.0|9.0|1.0|10.0|6.0|459.0|426.0|33.0|11.0|33.0|20.0|7.0|1.0|12.0|3.0|370.0|542.0|
361|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9035|2010-2011|21|Samedi 12 Mars|Stade Toulousain|Brive|23|22|0|Bd|Samedi|12|mars|True|1.0|65.0|20.0|13.0|1.0|6.0|11.0|538.0|369.0|169.0|12.0|31.0|20.0|5.0|2.0|13.0|7.0|338.0|431.0|
362|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9035|2010-2011|21|Samedi 12 Mars|RC Toulon|Bourgoin|39|17|Bo|0|Samedi|12|mars|True|8.0|50.0|20.0|11.0|0.0|9.0|6.0|403.0|376.0|27.0|14.0|5.0|20.0|2.0|0.0|18.0|2.0|289.0|603.0|
363|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9035|2010-2011|21|Samedi 12 Mars|Stade Rochelais|Montpellier Hérault Rugby|20|16|0|Bd|Samedi|12|mars|True|13.0|29.0|20.0|5.0|1.0|14.0|7.0|385.0|504.0||4.0|56.0|20.0|12.0|1.0|7.0|6.0|450.0|377.0|73.0
364|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9035|2010-2011|21|Samedi 12 Mars|Castres Olympique|ASM Clermont|23|19|0|Bd|Samedi|12|mars|True|5.0|55.0|20.0|11.0|1.0|8.0|9.0|482.0|390.0|92.0|3.0|57.0|20.0|12.0|0.0|8.0|9.0|463.0|346.0|117.0
365|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9036|2010-2011|22|Samedi 26 Mars|Stade Rochelais|USA Perpignan|16|34|0|Bo|Samedi|26|mars|False|12.0|33.0|21.0|6.0|1.0|14.0|7.0|405.0|520.0||9.0|53.0|21.0|11.0|3.0|7.0|3.0|435.0|414.0|21.0
366|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9036|2010-2011|22|Samedi 26 Mars|Racing 92|Stade Toulousain|43|21|Bo|0|Samedi|26|mars|True|2.0|63.0|21.0|13.0|2.0|6.0|7.0|519.0|429.0|90.0|1.0|69.0|21.0|14.0|1.0|6.0|11.0|561.0|391.0|170.0
367|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9036|2010-2011|22|Samedi 26 Mars|Castres Olympique|RC Toulon|18|12|0|0|Samedi|26|mars|True|3.0|59.0|21.0|12.0|1.0|8.0|9.0|505.0|409.0|96.0|7.0|55.0|21.0|12.0|0.0|9.0|7.0|442.0|393.0|49.0
368|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9036|2010-2011|22|Samedi 26 Mars|Biarritz|Bayonne|40|10|Bo|0|Samedi|26|mars|True|5.0|57.0|21.0|12.0|1.0|8.0|7.0|507.0|460.0|47.0|8.0|54.0|21.0|12.0|0.0|9.0|6.0|427.0|398.0|29.0
369|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9036|2010-2011|22|Samedi 26 Mars|Montpellier Hérault Rugby|Stade Français Paris|29|23|0|0|Samedi|26|mars|True|6.0|57.0|21.0|12.0|1.0|8.0|7.0|466.0|397.0|69.0|10.0|48.0|21.0|10.0|1.0|10.0|6.0|481.0|444.0|37.0
370|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9036|2010-2011|22|Samedi 26 Mars|Brive|Bourgoin|50|6|Bo|0|Samedi|26|mars|True|13.0|32.0|21.0|5.0|2.0|14.0|8.0|360.0|454.0||14.0|5.0|21.0|2.0|0.0|19.0|2.0|306.0|642.0|
371|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9036|2010-2011|22|Samedi 26 Mars|SU Agen|ASM Clermont|26|17|0|0|Samedi|26|mars|True|11.0|34.0|21.0|7.0|1.0|13.0|4.0|388.0|564.0||4.0|58.0|21.0|12.0|0.0|9.0|10.0|482.0|369.0|113.0
372|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9037|2010-2011|23|Samedi 02 Avril|USA Perpignan|Stade Toulousain|24|25|Bd|0|Samedi|02|avril|False|6.0|58.0|22.0|12.0|3.0|7.0|4.0|469.0|430.0|39.0|1.0|69.0|22.0|14.0|1.0|7.0|11.0|582.0|434.0|148.0
373|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9037|2010-2011|23|Samedi 02 Avril|Bayonne|Racing 92|26|16|0|0|Samedi|02|avril|True|9.0|54.0|22.0|12.0|0.0|10.0|6.0|437.0|438.0||2.0|68.0|22.0|14.0|2.0|6.0|8.0|562.0|450.0|112.0
374|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9037|2010-2011|23|Samedi 02 Avril|SU Agen|Castres Olympique|21|16|0|Bd|Samedi|02|avril|True|11.0|38.0|22.0|8.0|1.0|13.0|4.0|414.0|581.0||3.0|63.0|22.0|13.0|1.0|8.0|9.0|523.0|421.0|102.0
375|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9037|2010-2011|23|Samedi 02 Avril|Brive|Stade Rochelais|26|9|Bo|0|Samedi|02|avril|True|12.0|37.0|22.0|6.0|2.0|14.0|9.0|410.0|460.0||13.0|33.0|22.0|6.0|1.0|15.0|7.0|421.0|554.0|
376|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9037|2010-2011|23|Samedi 02 Avril|RC Toulon|Stade Français Paris|38|10|Bo|0|Samedi|02|avril|True|8.0|56.0|22.0|12.0|0.0|10.0|8.0|454.0|411.0|43.0|10.0|49.0|22.0|10.0|1.0|11.0|7.0|504.0|473.0|31.0
377|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9037|2010-2011|23|Samedi 02 Avril|Bourgoin|Montpellier Hérault Rugby|27|42|0|0|Samedi|02|avril|False|14.0|5.0|22.0|2.0|0.0|20.0|2.0|312.0|692.0||5.0|61.0|22.0|13.0|1.0|8.0|7.0|495.0|420.0|75.0
378|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9037|2010-2011|23|Samedi 02 Avril|ASM Clermont|Biarritz|41|13|Bo|0|Samedi|02|avril|True|7.0|58.0|22.0|12.0|0.0|10.0|10.0|499.0|395.0|104.0|4.0|62.0|22.0|13.0|1.0|8.0|8.0|547.0|470.0|77.0
379|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9038|2010-2011|24|Samedi 16 Avril|USA Perpignan|Racing 92|23|16|0|0|Samedi|16|avril|True|8.0|59.0|23.0|12.0|3.0|8.0|5.0|493.0|455.0|38.0|2.0|68.0|23.0|14.0|2.0|7.0|8.0|578.0|476.0|102.0
380|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9038|2010-2011|24|Samedi 16 Avril|Biarritz|Brive|52|26|Bo|0|Samedi|16|avril|True|6.0|62.0|23.0|13.0|1.0|9.0|8.0|560.0|511.0|49.0|12.0|42.0|23.0|7.0|2.0|14.0|10.0|436.0|469.0|
381|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9038|2010-2011|24|Samedi 16 Avril|Bourgoin|Castres Olympique|22|33|0|0|Samedi|16|avril|False|14.0|5.0|23.0|2.0|0.0|21.0|2.0|339.0|734.0||4.0|64.0|23.0|13.0|1.0|9.0|10.0|539.0|442.0|97.0
382|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9038|2010-2011|24|Samedi 16 Avril|Montpellier Hérault Rugby|Bayonne|17|22|Bd|0|Samedi|16|avril|False|3.0|65.0|23.0|14.0|1.0|8.0|7.0|537.0|447.0|90.0|9.0|58.0|23.0|13.0|0.0|10.0|6.0|463.0|454.0|9.0
383|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9038|2010-2011|24|Samedi 16 Avril|Stade Rochelais|SU Agen|19|29|0|0|Samedi|16|avril|False|13.0|33.0|23.0|6.0|1.0|16.0|7.0|430.0|580.0||11.0|42.0|23.0|9.0|1.0|13.0|4.0|435.0|597.0|
384|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9038|2010-2011|24|Samedi 16 Avril|RC Toulon|Stade Toulousain|21|9|0|0|Samedi|16|avril|True|7.0|61.0|23.0|13.0|0.0|10.0|9.0|492.0|421.0|71.0|1.0|73.0|23.0|15.0|1.0|7.0|11.0|607.0|458.0|149.0
385|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9038|2010-2011|24|Samedi 16 Avril|Stade Français Paris|ASM Clermont|12|20|0|0|Samedi|16|avril|False|10.0|49.0|23.0|10.0|1.0|12.0|7.0|514.0|511.0|3.0|5.0|63.0|23.0|13.0|0.0|10.0|11.0|540.0|408.0|132.0
386|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9039|2010-2011|25|Samedi 23 Avril|RC Toulon|USA Perpignan|43|12|Bo|0|Samedi|23|avril|True|7.0|65.0|24.0|14.0|0.0|10.0|9.0|513.0|430.0|83.0|8.0|63.0|24.0|13.0|3.0|8.0|5.0|516.0|471.0|45.0
387|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9039|2010-2011|25|Samedi 23 Avril|Racing 92|SU Agen|51|34|Bo|0|Samedi|23|avril|True|2.0|69.0|24.0|14.0|2.0|8.0|9.0|594.0|499.0|95.0|11.0|46.0|24.0|10.0|1.0|13.0|4.0|464.0|616.0|
388|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9039|2010-2011|25|Samedi 23 Avril|Brive|Montpellier Hérault Rugby|23|21|0|Bd|Samedi|23|avril|True|12.0|42.0|24.0|7.0|2.0|15.0|10.0|462.0|521.0||6.0|66.0|24.0|14.0|1.0|9.0|8.0|554.0|469.0|85.0
389|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9039|2010-2011|25|Samedi 23 Avril|Castres Olympique|Biarritz|16|13|0|Bd|Samedi|23|avril|True|3.0|68.0|24.0|14.0|1.0|9.0|10.0|572.0|464.0|108.0|5.0|67.0|24.0|14.0|1.0|9.0|9.0|612.0|537.0|75.0
390|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9039|2010-2011|25|Samedi 23 Avril|Stade Toulousain|Bourgoin|33|0|Bo|0|Samedi|23|avril|True|1.0|73.0|24.0|15.0|1.0|8.0|11.0|616.0|479.0|137.0|14.0|5.0|24.0|2.0|0.0|22.0|2.0|361.0|767.0|
